,A,B,C,D,E,F
0,0.7924345751236868,5.655809352044158,0.06846524577250071,0.2668129717696517,2.0,-2.0390807814112226
1,57.667707932421074,1.559016965404511,-1.2427465072202115,-7.598964014729142,2.0,-3.3221028805788246
2,60.86675922778767,1.437989767643136,-0.015712134832827747,-7.798888893680843,2.0,-2.3279125733835913
3,9.844660396636668,2.432684334987535,-0.13129246477970674,-3.2698713536021007,2.0,-2.5733972033850776
4,8.803591822386505,3.852858479091984,0.10032414847341845,-3.106356907526116,2.0,-1.7771677104710526
5,14.148484348183583,0.44480575702805814,0.3677695849337572,-3.6515907958194376,2.0,-1.8529115137983054
6,18.686381454466094,1.3396440302012536,-0.1849740263158597,-4.306461120662421,2.0,-2.1245027497297753
7,26.064045385755826,0.07509468207948908,-0.018383866511029145,-5.01549488289333,2.0,-1.6052412278699122
8,1.2663608721164727,0.432037871819484,-0.853533663050868,-0.6682602728433109,2.0,-2.5427225074053528
9,-0.7854684299906737,2.348115012728162,-0.33565682806023395,-0.06501949435776977,2.0,-2.627016148637905
10,4.4731836923915465,0.767028337056785,-2.0218567731595525,-1.9599828494407798,2.0,-4.274584301976841
11,-0.31179557298938015,4.376703249357921,0.5489609178262755,-0.3254940624686333,2.0,-1.5184949085939747
12,-0.23979163563921402,4.477897848559792,0.42241027707868556,0.2843970672576914,2.0,-1.5109148719307997
13,22.487034216932578,0.558748179356807,0.14788442163245066,-4.661270221067191,2.0,-2.149690998920121
14,1.4622379198930475,0.015057824291184924,-0.7438748260868749,-0.7420758320431209,2.0,-2.278734043702162
15,2.1519834166528717,1.7848433349478587,-0.1467106601684354,1.5661177961415027,2.0,-2.019960349797763
16,1.3592940596010004,4.324047994044773,-1.0812530067019526,1.3513965995138344,2.0,-2.768338807031847
17,9.602269437932577,0.7211473894949108,0.43545338958156454,-2.9899073611508085,2.0,-1.3059166634133932
18,12.297313310045087,21.584979785026647,0.2396745820732265,-3.647503229337128,2.0,-1.6043648009993956
19,10.678625037104478,0.048699758414291534,0.0013405456087083375,-3.125401716532835,2.0,-2.510537669050116
20,1.152451740987538,6.857694066105224,-1.318656011730682,-0.6334963611277629,2.0,-3.0579310712850925
21,12.355602402759713,0.06330577004577553,0.2780434446959782,-3.383183529992973,2.0,-1.288234084840993
22,-0.3685625625393126,4.2832073365370515,0.07504414762578905,-0.3686319253457593,2.0,-1.686066829917154
23,3.2223226530944826,5.142182926925507,0.7512964523508552,1.701165602981093,2.0,-1.163451359470613
24,2.136971054451118,13.650924522553549,-5.542971994447227,-1.3258918403130955,2.0,-7.589709651429465
25,1.0425080357201633,0.010336631913665137,-0.24240805793232106,0.3617826860692468,2.0,-2.14681404145368
26,16.52501984526697,1.4220369528861851,-0.05374984297843978,-4.05772519724977,2.0,-2.2393109994954465
27,13.553628757993991,0.32987000377849013,0.4626076011655681,-3.5631263732578082,2.0,-1.8721459914697633
28,1.0233653700119927,5.649876362239542,-0.4214809523756862,0.5528263588262876,2.0,-2.4930322304508095
29,1.1121752501034683,0.1425672796443779,1.758101756207828,0.4589618901696991,2.0,0.004626938435712796
