,A,B,C,D,E,F
0,3.966516432311316,0.14474052782003802,1.1384444813406336,1.6786600944926586,-1.2677432146570302,-2.0
1,1.1411076001648384,0.19178618962311592,-0.4666292147675543,0.019207135503110262,-1.569411454260981,-2.0
2,5.615834090698336,4.010004025848957,-0.5953689587244714,-2.4703847276795643,-1.9456947543989775,-2.0
3,27.8879450548878,0.003935574086954191,-3.845570734248353,-5.169998012002359,-2.526772508741636,-2.0
4,5.15108942095091,2.3287739063382107,1.0088501622790322,-2.383163901169268,1.374131842708067,-2.0
5,1.2577060410839866,0.0037406748301190454,0.33655692633038764,-0.314069550034322,-1.6420640736024246,-2.0
6,-0.699140597078368,2.647393671768995,-0.22007314814011109,0.14877830573423423,0.16160688098552245,-2.0
7,7.683830530793379,0.5263515068231353,-0.3348642688372113,-2.580719166609625,-0.4361160777563208,-2.0
8,58.3497068138304,0.46544400404234887,0.7761874592204067,-7.569478917515809,-2.0273012524184644,-2.0
9,1.7504740122454021,39.333710164148265,1.0084157742505075,1.2865299739163771,-2.401781174153182,-2.0
10,6.790505076181751,8.160641502646826,0.2901576425709021,-2.633117495008384,0.7639944763124659,-2.0
11,12.14628602781867,0.16968299349897914,0.4622278452598985,-3.316862120044573,-0.523471803089631,-2.0
12,1.3807434576915545,1.168469221646055,1.1155759586924456,-0.9111034029274192,-0.4958019405329074,-2.0
13,1.7523068736397251,0.5167005477663679,2.682904036280023,0.8507523924253303,-0.05440537491611619,-2.0
14,0.3237024552867389,7.751644891453438,-0.06801397928969075,-0.24994177249198657,-2.2802648669693757,-2.0
15,1.2576324171373787,5.058326962917993,-1.8318645437065408,-0.8714813947041015,-0.08466311604182875,-2.0
16,1.161110816785251,0.05060749139687002,-0.33943798479346615,0.05759989110145969,-0.6306761033206597,-2.0
17,4.447148485522299,0.1221760304064264,-1.5665304095105872,-1.815359287373182,-2.3180304753581358,-2.0
18,35.25136097554952,3.301982047670969,0.12115737732211876,-6.00661741676406,-2.0041175345618183,-2.0
19,-0.7406217219892969,2.893860214922968,0.1705247435026648,-0.26415120056240715,-1.8800584016218393,-2.0
20,12.18259197417775,0.9602683878539463,0.5267583161483295,-3.3838171514850486,-0.5256023251224273,-2.0
21,10.691319114318155,0.03511464422281753,0.018934850701743357,-3.087533354467566,-1.2415858954848424,-2.0
22,0.5657657986617192,15.06097063891813,3.2674369428463246,1.0975393657422792,-0.5241397681360824,-2.0
23,20.544920832428538,3.991217322449388,-3.6545800817968344,-4.587604228310231,-0.7817359472654699,-2.0
24,2.602237884970891,0.0751835098362032,-1.0334945568844622,1.2024930265271192,-1.3930718275153313,-2.0
25,36.79962556471754,0.10508289535330843,0.27389579920282076,-5.970432843460519,0.44149283634417436,-2.0
26,1.6084255644681096,13.313786788479227,0.3850444551799178,-0.846111428227478,-2.4759550392021112,-2.0
27,1.8713970738815056,0.46583866766508053,-0.4684365463296129,0.9049190820919233,-1.531022877614014,-2.0
28,2.9087280637678607,1.3621366858756232,2.1755952501798195,1.594523724584068,-1.1915013578874691,-2.0
29,5.664604792406618,4.784492875093091,1.4420525527513965,-2.3309847712934424,-0.6198544994484118,-2.0
