,A,B,C,D,E,F
0,-0.9613727679069904,8.090998031961885,0.2896571967121398,0.0,-1.9438243313164203,2.5629692400414843
1,-1.256155548849239,4.154276233877545,-0.18369139273502388,0.0,-1.1467135787820664,0.5850733861643046
2,-0.18302013545899387,0.9961366701630278,0.12181801931348404,0.0,-1.3870274966543494,1.486693359424662
3,-0.2939374232999179,1.1233863955769146,-0.4217761235391086,0.0,-1.0256738320208263,0.5660146747674538
4,0.27315485005732565,0.02348963649273484,0.22917357012702239,0.0,2.4005299193602228,-2.091995505850132
5,-0.06400909837933833,0.8465646163246564,-0.0246323171884718,0.0,0.407688427555958,-0.10388475499794875
6,-1.7260170920182971,15.74119698348754,-0.0336766632400412,0.0,-1.557491719681289,1.8326006819041356
7,-0.5413507329816957,1.3845020729461526,-0.15721874961212262,0.0,-1.7672368268358163,1.5473487842896565
8,0.2002615028317175,0.3849138492157468,-0.22513446310298235,0.0,-1.2159718004018107,0.7039988926838119
9,0.22029699134294045,0.327447836254167,0.14059316845673353,0.0,-1.5948993058799368,2.0846273640912028
10,0.26392978238647824,0.1379566552455636,-0.18746851954329274,0.0,-0.5758900593540601,0.23789940342282792
11,-0.7633494857538329,10.958785785265784,0.33947020947477297,0.0,-0.5155304760547266,1.110924366071515
12,-1.4207478388871801,3.945110913000479,-0.11079748389114417,0.0,-0.023417704957670815,-0.18468521674274058
13,0.2561934007949086,0.18594121566818525,0.12961052602864853,0.0,-0.7327575505840599,1.0016613530039298
14,0.23850473564558416,6.548255872520045,-0.3538153842546287,0.0,-1.3962204717524234,0.7557459378518384
15,-1.03283664228741,1.8820658093635474,0.20932698158831223,0.0,-0.8889153824226516,1.1927966385557884
16,-1.6729267120156193,15.378937014963718,0.32969043999918407,0.0,0.3690013762234252,-0.1240200920289864
17,0.20835019693803603,0.3627642420711034,0.1940981784920071,0.0,-1.9807579782609097,2.140311905629932
18,-1.6519442315674477,9.036005213409908,-0.2834625256514463,0.0,0.05742387320762443,-0.8900394534338092
19,-0.30920227544451356,5.142934947488301,0.3986445020644669,0.0,-1.837309211662466,2.3053831335280317
20,0.27342952251812147,0.0015468457292432648,-0.21824575070021585,0.0,-0.5663768486953816,0.39529485826157507
21,-1.4644523473730273,2.400724753675825,-0.6137561485670704,0.0,-0.8186785690259567,0.6123182735558865
22,-1.5807181779119392,2.5947083127194754,-0.04982008031806607,0.0,-1.6515682287522346,1.8154352200965107
23,-1.6936161865521662,3.3990249220235547,-0.1255186947054174,0.0,-2.1665206084932698,2.2075152464501016
24,0.11398242958281424,0.5724954863529547,-0.0354125172087519,0.0,0.033432812935343725,0.17453343762720688
25,0.2724241122073715,0.04487261075264342,0.26556357782920764,0.0,-1.97622783034072,2.37740806690568
26,-1.5969035651635233,3.656508263930318,-0.0034035866543480247,0.0,-1.634159518126081,1.8934404665359774
27,0.19959900585455215,0.3866744280681137,-0.1988767447720322,0.0,-2.0283214718510263,1.8477707216787422
28,-1.3385781418236433,2.2293945544636253,-0.3752081855850135,0.0,-1.4240933194020435,1.2619277537079567
29,-0.5469220901205019,1.3901685310431178,0.14126161316787547,0.0,-2.1469324993510015,1.9278080170813183
30,0.041705104508842794,6.977840624979765,0.23208370191236494,0.0,-0.6676089664198033,0.7424762863541219
31,0.25277713766722776,6.0795922303352725,-0.09444801193766421,0.0,-1.6758333418185094,2.144735943609955
32,-0.5032122089185136,17.504016795158208,0.045243929350278156,0.0,2.3448223776819095,-2.6063971791739458
33,-0.6929694584198084,1.5371901788085838,0.11817791042482827,0.0,-0.6633578812376548,0.7108840687911224
34,0.029983636038920847,6.995956029246857,-0.10420059847868535,0.0,-0.42498454205058744,0.37838329989301683
