,A,B,C,D,E,F
0,4.108163301369698,5.753873955645509,-2.6203722899035546,1.7450917702919053,-1.4028180402653803,-0.8738844709527124
1,11.707844772197236,1.3658020384209635,0.13328973670981595,-3.362234404433547,0.15008275767151935,-0.12292595042295774
2,0.2528186914409972,1.5312308807139716,-0.3099337864122599,-0.11662141042412633,-1.0021208850846004,0.7488659643772152
3,-0.5747702871536524,3.818912396394621,-0.581927494115466,-0.0694402598170627,-1.793320848217133,1.1997899135763226
4,7.121468181177594,5.046899510379296,0.8915152611532473,-2.5677808117552745,-2.0526410505715282,2.633208410078379
5,2.9404951249608526,6.840954127572654,1.3424880839833098,-1.3756430998027724,-1.4806117732685706,3.2908952336317574
6,13.011441145200665,2.75666330687484,-1.0701012608104756,-3.706562166762878,-1.6188918343891943,1.3106334927152536
7,6.26716024312338,0.9192423321041788,0.44775636416555087,-2.336894187731135,-0.8994882573834135,1.4148067274313096
8,28.793624320327737,0.00433622546876904,-1.5996816103208573,-5.252996355202358,-0.24958709726000683,-1.1493684576183332
9,0.4048962680158843,4.424155609494475,-0.8979026939288726,0.699637171884024,-1.7365276280593558,1.4096164344511148
10,4.17824930002653,5.250215919215668,-1.7224512586280512,1.8618043292171136,-1.7974160888362376,0.048367711414721876
11,3.2603788666940443,6.220427009516646,4.239758461799545,1.4362048977823088,-1.735474643114189,6.082982257055817
12,4.287914932749162,9.64623115172589,-0.20135199072554738,2.2502958046610058,-2.0399335243562793,1.4754020300138717
13,7.797340285822852,4.626739258517882,-0.2894769704555773,-2.7718626071380967,-2.0885091600853216,1.7881712353167278
14,6.018528124708241,7.17981288663696,-0.024254441021015614,-2.279170238170946,0.5149668125994009,-0.7584155119757175
15,34.62193985432432,4.811023845229565,-0.063182015562897,-5.858651878331411,2.213323076236505,-2.843490862351071
16,12.177189353715587,1.896327556417794,-0.7657490800962978,-3.5067561222107075,0.11958232450606954,-0.8776909484781809
17,33.05843620710244,0.45562174357225754,1.2116614191179644,-5.653387088412034,-1.4329465206282261,2.9729035660775587
18,3.216432473887079,0.9932371868069761,1.002301597956446,1.571874308537194,-1.153028867854454,2.6091996603591783
19,1.2761410345437143,0.0012996698807130197,-0.9241980564541217,0.276548124464957,-2.200715022656287,1.261925115961103
20,3.8731854480332712,0.6120141476098325,1.352884548717772,-1.6896833779242102,-1.5092440517217214,2.8521201794068167
21,5.671669920509315,13.738434975443692,1.4543772314980536,-2.2547187882120605,-1.735797484405368,3.2001671473408093
22,19.318427103864607,0.00022161957756288437,0.41060268064639965,-4.256614160862224,-0.7563648009970719,1.300988808926017
23,2.452187744757934,8.19501221155117,0.2590711905966207,1.6084101552400443,-2.6154717507740406,2.8546510909341465
