,A,B,C,D
0,1.8090209080389303,-0.10786337494134934,-0.6236772847784253,2.9168842829802797
1,2.616185860167299,-0.5592176419310051,1.5496818590695174,5.175403502098304
2,-0.9360911924975998,0.2221026734872481,-1.7685775640416035,-1.1581938659848479
3,-1.1794449585513145,0.02976266608522693,-1.3595956928582043,0.7907923753634586
4,-1.557583814905362,-0.5526476048429579,-0.9918347651886779,-0.004936210062404078
5,1.9446715042840665,0.9900341474145335,1.238390258101023,0.954637356869533
6,1.9357201833823638,0.30494406546113195,0.6368540621660778,1.630776117921232
7,0.18282812167575638,0.006031285148427656,-0.1598134126757723,1.1767968365273287
8,2.4571089997394266,0.9469679510388593,1.464858185973919,2.510141048700567
9,2.41039312588659,1.1634570911100761,0.7236682856492236,1.246936034776514
10,1.6850302084590585,-0.25179668884145556,-1.043712893435792,1.936826897300514
11,1.1011201027050035,1.0688770061255402,0.839349798746565,1.0322430965794633
12,-1.2364908715762852,1.839766682817761,-2.664846482295629,-2.0762575543940462
13,1.6967870356848902,0.3902412382569141,0.5886785712009298,1.3065457974279762
14,-0.06815986502647808,0.008771789179298328,-0.848506872525183,0.9230683457942236
15,0.12897301202762312,0.10011155155988671,-0.5147472061963473,1.0288614604677364
16,-1.4948852273955366,-0.27163155152600044,-1.0354415287939334,-0.2232536758695362
17,1.7291755450498671,0.7396957756602132,0.7140777447238488,0.989479769389654
18,1.120793883559882,-0.25032761463302455,-0.7504121900784214,1.3711214981929065
19,-0.41998797537245003,-0.34433120255068594,-1.1189961414161937,0.9243432271782359
20,-1.8632177350540227,0.11557415065290949,-2.6699129179376504,-0.9787918857069322
21,-6.058711044101251,0.07409245959518351,0.9842484451748458,-4.132803503696435
22,2.765517951355632,0.5565693409427431,1.5703237000952592,2.208948610412889
23,-0.4326278902806906,1.6247142694644054,-1.2710313069014336,-1.057342159745096
24,0.22959185793385073,-0.4402333916496586,-0.6245123763206161,1.6698252495835093
25,1.3541498854164162,0.03754248183358777,0.20152706086365638,1.3166074035828284
26,0.9865970567213908,-0.612470156106856,0.014478124237158354,2.599067212828247
27,0.6709918963708675,0.32021191888572803,-0.2623336263121727,2.3507799774851397
28,3.994717084538943,1.8174389766646972,-0.1268574833273912,3.1772781078742454
29,4.025868553094718,-0.14692308750059457,1.9327436713476218,4.172791640595312
30,3.417497205729057,-0.785403229962982,-0.8449411676122809,4.2029004356920385
31,0.8106002179943181,-0.12421420115160053,-1.6734776797973692,1.9348144191459187
32,0.14711642690908733,-0.4974981797221503,-0.516671080605354,2.6446146066312375
33,1.9756790933887665,-0.37653950757713056,1.6758997687735873,2.352218600965897
34,-0.5604172309839415,-0.3198543016925797,-2.3667498102776676,-0.24056292929136175
35,6.392976097074333,-0.43712878422871027,4.106502533752653,7.8301048813030425
36,5.070536847476101,-0.38117878712418674,1.771903163908961,7.451715634600287
37,-0.6181965423572674,1.2033127575079812,-1.415037019071403,-0.8215092998652486
38,1.6165889737249781,0.7166842937355098,-0.5353786129461175,0.8999046799894683
39,-1.853205247971243,-0.49980736813367177,-1.2254024791467146,-0.3533978798375713
40,3.6511532869215593,1.688696569214294,0.47867623988475316,1.9624567177072654
41,-2.872317247085938,1.0745671086031394,-0.46066375729917114,-3.9468843556890776
42,3.0194705631692784,-0.14870990198989653,2.247527502697831,4.168180465159175
43,3.2602332839631085,0.4832990235643094,2.6718667949935244,3.776934260398799
44,3.2618017540616404,0.16285552546576187,2.237485558818636,4.098946228595878
45,2.6580778981138877,0.9740112635143764,1.508602634249135,1.6840666345995112
46,1.8243504447200989,-0.34757480778516997,1.8297874661888789,3.171925252505269
47,2.8649179951214876,0.16504338430436744,1.5743342140522048,2.6998746108171203
48,3.2690335499491665,-0.1117222184868325,-0.11013939124413749,5.380755768435999
49,-0.22327248221976226,-0.762976637382956,-0.5550083627322,0.5397041551631937
50,1.3103474453724064,-0.2560925923269929,-0.01113715077090464,2.5664400376993997
51,1.4692582514216599,-0.08960315233839711,0.22343876988424718,2.5588614037600568
52,1.6217403139807567,-0.3215268465552886,0.6854236617628551,3.9432671605360454
53,1.1256881474946907,0.1820006146358235,0.11697483544092632,0.9436875328588672
54,0.36624329706978076,-0.6812481693262918,0.6835634086541139,2.0474914663960724
55,-1.3831457851033058,0.4147328710571222,-0.4476305299832758,0.20212134383957203
56,-0.7950630110158063,0.27428438941394023,-0.7232360480468041,-0.06934740042974658
57,-3.5826025394835304,0.04795787331922563,1.261759075903502,-3.630560412802756
58,0.9841751146538897,1.503575998576487,-0.486787306565591,-0.5194008839225972
59,1.7592619970209467,-0.02859022600985206,0.9958574110600672,1.7878522230307987
60,-1.5901539219894119,0.5679385616149318,1.4342685398525674,-2.1580924836043436
61,0.4935850745743281,1.1204175027773338,-0.7477146525163193,0.3731675717969942
62,-1.8055159952399773,-0.054393196590709514,0.5995553367242832,-1.7511227986492677
63,1.2739365455295752,-0.04681986131100235,2.7931458253235095,1.3207564068405775
64,0.9436647504345614,-0.28247778702000603,1.1770874820265842,1.2261425374545674
65,1.0466721980374825,0.2236537565071049,-1.162604149125034,0.8230184415303776
66,0.7483656065413392,0.6720524889390436,-0.2788852372271421,1.0763131176022955
67,0.4520207164937534,-0.1387440834534257,0.0657412217481904,1.590764799947179
68,0.6223854399048256,-0.3066586200427848,-0.49108970127103424,1.9290440599476104
69,0.6191997493147904,0.9138969746888317,0.0024881455269954865,-0.2946972253740413
70,0.7112649335048844,0.2907829163777903,1.3628244051744758,0.4204820171270941
71,-0.2587623475525887,0.11489230128189332,0.482985388745041,-0.373654648834482
72,1.9099751956873954,0.08441302775124304,0.026479704433239513,3.8255621679361522
