,A,B,C,D,E,F
0,2.0,4.467619716862303,0.28918278027877825,-2.8726195848384193,-2.3927680514589618,2.248781893642256
1,2.0,8.27629280365762,1.4916090565982123,0.8472529975368039,-2.296947999145777,3.774999725191541
2,2.0,11.674061551655846,-1.0477402091613888,-4.037613589259663,-0.7047717001449557,-0.10650024494378502
3,2.0,3.5549385536512768,-0.5171919136626775,-2.8382591313902417,-2.6170840789647225,2.0445480614627525
4,2.0,0.570978956950379,-0.4325138001375713,-4.206317473076309,-1.102865269795859,0.7987907896521966
5,2.0,13.725702358983964,0.024932720429541828,-1.3230757894237328,-1.6956001782576298,2.0158291435166547
6,2.0,2.2777501182123125,0.24501715677489813,-4.689740680555598,-1.0429848781464468,1.3450209098164734
7,2.0,8.7936810755201,0.3904272039692414,-4.432049991836542,2.8480311686293542,-2.0879520849203117
8,2.0,10.958228594958165,2.0160650991469775,-0.9331883937548566,-1.5620835342216224,3.4291560278287574
9,2.0,3.6990139870268997,-0.5305818973328287,-4.0716541657671215,-2.074975094088717,1.3964460637921448
10,2.0,7.435642999945359,-0.8144207947868554,2.7670064754655677,-2.5150906118975858,1.78946438230906
11,2.0,11.338621631803942,-1.002566016079313,-4.175622782085905,-1.5278309478878915,0.49845517766222597
12,2.0,1.3401272720415103,-1.7821082681156575,1.2283380832725928,-1.9504841029806896,0.2953914377856943
13,2.0,0.04752282956534935,0.03157167263553953,0.058560207692816224,-2.629281551542789,2.5972292559652375
14,2.0,0.3886905793473027,0.21882869949947484,-0.3370967504926239,-2.0857706643628044,2.380584941779303
15,2.0,0.5555052312391251,-2.7968043047861504,-1.2579046785203758,-0.8036863310065034,-2.043324839449878
16,2.0,2.29821130804763,0.031162601290135365,-0.9826662493772639,0.264174942526487,-0.36913113275745046
17,2.0,2.370728879229855,2.4504888585688906,1.926279382244333,-2.594545320559192,4.068709382547549
18,2.0,0.7537959228467245,-1.1616375732853859,-1.5571733541445156,-1.2788583691034328,0.06515750114335069
