,A,B,C,D,E,F
0,0.6621531894900515,0.5004488930177834,2.0,0.06064973666788909,-2.099290880693982,4.242085279594743
1,4.786504736334109,0.9541188285230646,2.0,-2.104060206884829,0.8731603438824102,1.5784858311401107
2,1.437115401856691,1.821394217091727,2.0,-1.3798518340611876,-0.4849871101096551,2.0609115255203077
3,29.159128215234464,0.15966778903639284,2.0,-5.328296212003618,-1.067148056612559,3.467095361585638
4,44.61247244000955,1.0468733916300876,2.0,-6.65815922005736,0.7446288872037522,1.332640601619024
5,4.00931455605577,1.1491750564113794,2.0,1.9542176795999304,-1.8683640769772687,3.749613138838792
6,0.444113545505913,0.859150845855009,2.0,-0.09962555525480976,-1.5105113031164397,3.440995280714931
7,-1.0541893105567266,9.019718605201865,2.0,0.28945148393623454,-0.6802119527488748,2.877991091606746
8,3.0355510439150355,6.788884072669764,2.0,1.5425975868114876,-2.4101323652350275,4.0196052490051235
9,1.73284455569515,0.1383118102058329,2.0,-0.9804523747497086,0.12133580554484791,1.3951226538077381
10,1.1075522843316619,9.62644077146926,2.0,1.5186110830933974,-1.1073463408017234,3.253422320560146
11,2.1822586703133804,7.118850008369411,2.0,1.315471907846397,-2.044481429047726,3.8483681799709477
12,2.2457942247795306,0.02323767010151012,2.0,1.2103539445369278,-1.7431551411320259,3.8559850282569426
13,2.94743348305141,2.863746505710094,2.0,-2.031741712094923,-0.3745706633571213,2.458278265799967
14,-0.8376766543061905,2.239567948046442,2.0,-0.03519230538460194,-2.2697749663410938,4.076863180213327
15,0.5480621027781631,3.523260363503592,2.0,1.3019213967211807,-2.038773400853664,4.126227487389461
16,2.440446657496246,0.04985125336559052,2.0,-1.2886354945006906,-0.1721541927936705,2.0952488097795534
17,40.13240858785505,3.9936171520440453,2.0,-6.403886466828489,-0.8194184556592791,3.0340639644302034
18,-0.4242588446199643,2.7970126617735636,2.0,0.8578175995620799,-0.2304814190196598,2.5442186939840967
19,-0.37256502517227374,1.9387824323300205,2.0,0.4539433110385922,-1.147264592668504,3.022021390248987
20,1.3823085712388696,0.41681768457900675,2.0,0.8287454965131746,-1.957616094726112,4.108972200961107
21,55.00382100573312,1.3033295809907817,2.0,-7.413394928285399,-1.3568171906868476,3.354976558933166
22,0.18998291321925487,3.8776556127101696,2.0,-1.0723772212715619,-1.582654968270889,3.3832253596593427
23,-0.8493745481481112,2.2680221347461114,2.0,0.10775577698209782,-1.5160424669120793,3.882568222409833
24,100.76782414703395,7.262686222952416,2.0,-10.021440996448046,-0.9047488603981888,3.0059318049537778
25,10.342142629265185,0.01309562129681427,2.0,-3.092106214129508,-1.167773018083584,3.17957145171422
26,0.6395397520260279,13.118836417722225,2.0,0.08484767592566644,-1.6461650409153248,3.182610317488382
27,0.8849692351022161,0.048071734680672246,2.0,-0.3240631454173335,-1.1872466003827218,3.237947899122381
28,13.395785008168732,26.07115600173556,2.0,-3.608823911692703,-1.39550751878221,3.820186299571064
29,1.3539725168220582,5.820299571523837,2.0,-0.8234666532973307,-0.6155176193216763,2.7809406303070765
